2015-09-20,ATL,ndp,28.9
2015-09-20,ATL,lpc,46.9
2015-09-20,ATL,gpc,3.7
2015-09-20,ATL,bq,0
2015-09-20,ATL,oth,0.6
2015-09-21,ATL,cpc,20
2015-09-21,ATL,ndp,29.6
2015-09-21,ATL,lpc,46.4
2015-09-21,ATL,gpc,3.3
2015-09-21,ATL,bq,0
2015-09-21,ATL,oth,0.7
2015-09-22,ATL,cpc,20.1
2015-09-22,ATL,ndp,28.4
2015-09-22,ATL,lpc,48.2
2015-09-22,ATL,gpc,2.7
2015-09-22,ATL,bq,0
2015-09-22,ATL,oth,0.7
2015-09-23,ATL,cpc,19.6
2015-09-23,ATL,ndp,30.4
2015-09-23,ATL,lpc,46.4
2015-09-23,ATL,gpc,3.4
2015-09-23,ATL,bq,0
2015-09-23,ATL,oth,0.2
2015-09-24,ATL,cpc,19.6
2015-09-24,ATL,ndp,29.2
2015-09-24,ATL,lpc,46.9
2015-09-24,ATL,gpc,4
2015-09-24,ATL,bq,0
2015-09-24,ATL,oth,0.3
2015-09-27,ATL,cpc,17.8
2015-09-27,ATL,ndp,27.3
2015-09-27,ATL,lpc,48.2
2015-09-27,ATL,gpc,5.9
2015-09-27,ATL,bq,0
2015-09-27,ATL,oth,0.8
2015-09-28,ATL,cpc,17.9
2015-09-28,ATL,ndp,26.6
2015-09-28,ATL,lpc,49.1
2015-09-28,ATL,gpc,5.5
2015-09-28,ATL,bq,0
2015-09-28,ATL,oth,0.9
2015-09-29,ATL,cpc,18.6
2015-09-29,ATL,ndp,26.6
2015-09-29,ATL,lpc,48.4
2015-09-29,ATL,gpc,5.6
2015-09-29,ATL,bq,0
2015-09-29,ATL,oth,0.7
2015-09-30,ATL,cpc,20.6
2015-09-30,ATL,ndp,25.7
2015-09-30,ATL,lpc,48
2015-09-30,ATL,gpc,5.2
2015-09-30,ATL,bq,0
2015-09-30,ATL,oth,0.4
2015-10-01,ATL,cpc,20.4
2015-10-01,ATL,ndp,25.3
2015-10-01,ATL,lpc,49.4
2015-10-01,ATL,gpc,4.4
2015-10-01,ATL,bq,0
2015-10-01,ATL,oth,0.5
2015-10-02,ATL,cpc,21.8
2015-10-02,ATL,ndp,23.2
2015-10-02,ATL,lpc,49.3
2015-10-02,ATL,gpc,4.9
2015-10-02,ATL,bq,0
2015-10-02,ATL,oth,0.7
2015-07-16,BC,cpc,26.4
2015-07-16,BC,ndp,39.5
2015-07-16,BC,lpc,23.5
2015-07-16,BC,gpc,9.4
2015-07-16,BC,bq,0
2015-07-16,BC,oth,1.2
2015-07-21,BC,cpc,27
2015-07-21,BC,ndp,40.5
2015-07-21,BC,lpc,22.9
2015-07-21,BC,gpc,9.2
2015-07-21,BC,bq,0
2015-07-21,BC,oth,0.5
2015-07-27,BC,cpc,27.7
